198	214	34	81
196	212	35	84
194	214	34	80
192	217	32	77
193	222	31	74
189	222	32	77
189	224	31	74
188	228	31	74
187	228	30	73
189	229	30	71
192	228	30	71
194	227	30	73
194	227	31	74
198	225	32	77
202	225	31	74
204	225	32	77
204	225	32	77
208	205	31	74
210	207	30	71
211	209	30	71
213	210	30	71
216	213	31	74
221	214	32	77
225	216	32	76
227	219	30	73
229	220	30	71
231	221	30	71
231	224	31	74
237	229	32	76
242	218	30	73
245	219	30	71
248	217	31	74
252	215	32	77
258	214	31	74
260	213	32	77
265	215	32	76
269	217	32	77
275	219	32	76
279	223	32	76
283	226	33	79
285	226	34	82
289	230	33	79
290	229	34	82
292	227	36	85
293	227	36	87
291	225	38	91
290	224	36	87
289	224	36	87
288	221	38	91
284	220	39	94
285	221	38	91
281	220	38	91
280	218	39	93
278	215	40	96
278	212	42	100
275	215	40	96
275	213	42	100
271	212	43	104
269	212	44	106
268	216	43	102
262	221	41	98
257	222	43	102
257	229	41	98
249	229	40	96
252	239	39	94
251	238	38	91
238	236	39	94
237	235	41	98
233	238	43	102
216	222	44	106
214	224	44	106
210	224	44	106
204	220	45	109
189	216	46	111
183	217	47	113
177	217	47	113
170	218	45	109
164	216	47	113
159	214	49	118
155	214	50	120
148	211	52	125
145	210	51	122
141	205	51	122
137	205	49	118
131	202	49	118
128	198	51	122
124	200	51	122
120	198	52	125
115	198	51	122
112	201	49	118
108	201	49	118
106	203	48	115
105	199	46	111
104	201	44	106
101	201	46	111
101	197	48	115
100	200	47	113
99	198	46	111
102	197	46	111
103	197	46	111
104	194	46	111
105	190	46	111
108	187	45	109
111	184	44	106
110	179	46	111
112	177	46	111
117	177	44	106
120	179	43	104
124	182	42	100
127	182	42	100
129	180	43	102
131	180	44	106
135	178	43	102
138	173	44	106
141	172	45	109
144	169	45	109
147	167	44	106
151	166	44	106
156	169	43	104
161	168	45	109
166	171	43	104
168	168	43	104
171	168	42	100
175	165	41	98
179	159	43	102
182	158	44	106
186	158	43	102
189	159	43	104
191	157	43	104
194	157	45	109
197	160	43	104
198	157	45	109
202	156	45	109
205	156	45	109
203	155	43	104
206	156	43	102
205	154	43	102
206	155	43	104
210	155	42	100
210	155	43	102
210	154	43	104
211	156	42	100
215	151	43	104
218	151	42	100
219	150	41	98
225	151	39	94
226	150	39	94
229	149	38	91
229	148	37	89
230	147	36	87
233	149	38	91
235	150	36	87
237	151	38	91
236	153	39	93
238	156	37	89
242	153	38	91
244	152	39	94
246	148	39	94
246	147	39	94
250	150	38	91
250	153	36	87
253	155	35	84
254	155	35	84
257	155	35	84
261	150	36	87
265	147	35	84
265	145	36	87
268	146	35	84
272	148	34	82
273	145	35	84
272	149	36	87
274	153	35	84
276	152	36	85
278	152	34	82
279	149	34	82
281	148	34	82
282	144	36	85
283	143	34	82
280	144	35	84
279	144	34	82
278	145	33	80
278	145	33	80
280	146	33	79
281	145	33	80
282	145	33	79
283	145	33	79
283	145	33	79
282	146	33	79
283	147	32	77
284	149	32	76
284	151	30	73
285	157	30	71
286	164	29	69
287	162	30	71
284	159	29	69
284	159	29	69
282	156	29	70
283	157	30	71
281	156	31	74
284	154	32	76
281	154	32	77
283	152	33	79
283	153	32	77
283	156	31	74
284	155	32	77
287	154	33	80
285	155	33	79
285	155	34	82
286	155	36	85
284	156	36	87
283	153	37	89
282	153	37	89
283	154	37	89
280	156	37	89
281	155	38	91
277	158	39	93
278	157	40	96
276	156	39	94
276	156	41	98
275	153	43	102
274	155	41	98
276	160	39	94
273	158	41	98
274	158	41	98
272	161	39	94
272	163	39	93
270	162	37	89
271	163	38	91
268	162	39	93
266	163	39	94
267	163	39	94
263	163	38	91
261	162	37	89
259	162	39	93
257	162	40	96
256	163	39	94
254	163	40	96
254	165	39	94
248	164	41	98
247	168	43	102
242	173	41	98
240	176	40	96
240	177	39	94
236	179	39	94
235	178	39	93
234	181	38	91
231	182	38	91
229	181	38	91
226	182	37	89
223	178	39	93
220	177	39	94
218	173	40	96
217	171	42	100
214	170	43	102
215	172	41	98
214	175	39	94
214	179	38	91
211	181	38	91
209	182	38	91
205	182	38	91
201	183	39	93
198	185	39	94
197	185	39	94
196	184	39	93
194	184	39	93
194	186	39	93
193	184	39	93
192	182	40	96
192	183	39	94
191	177	41	98
190	175	43	102
191	174	42	100
191	178	40	96
191	179	39	93
192	183	37	89
190	184	39	93
190	184	39	93
188	185	39	94
188	184	38	91
190	186	38	91
188	180	37	89
190	181	38	91
188	184	36	87
187	186	36	85
189	188	36	87
189	187	38	91
187	193	38	91
190	185	39	93
189	183	40	96
187	181	42	100
191	174	43	104
190	170	45	109
187	173	43	104
188	175	42	100
188	178	40	96
187	181	39	93
187	184	37	89
187	189	36	85
186	192	34	82
185	194	33	80
184	197	33	79
179	199	32	77
178	203	33	79
173	206	33	80
171	207	33	79
165	213	32	77
167	215	32	76
165	216	33	79
159	219	32	77
159	218	32	77
154	217	33	80
152	224	33	80
149	219	35	84
147	216	36	87
143	215	37	89
141	217	37	89
139	217	37	89
135	217	39	93
134	217	39	93
131	216	39	93
129	211	40	96
128	207	41	98
125	209	41	98
126	210	41	98
123	207	43	102
124	206	41	98
123	208	42	100
125	207	40	96
124	207	41	98
126	209	40	96
128	214	39	93
128	211	38	91
128	217	39	93
130	209	38	91
130	213	39	93
130	211	39	94
131	210	41	98
133	207	43	102
134	208	43	104
134	204	45	109
135	204	44	106
135	203	45	109
135	199	47	113
138	200	46	111
140	201	45	109
139	201	47	113
138	202	45	109
138	205	46	111
137	206	44	106
140	211	43	102
138	210	43	104
139	212	42	100
137	208	41	98
136	208	43	102
135	212	42	100
134	208	43	104
131	210	45	109
132	208	45	109
132	209	43	104
132	208	43	104
129	206	44	106
131	209	44	106
131	210	43	104
131	205	44	106
132	205	44	106
133	208	43	104
135	207	44	106
135	207	43	102
136	210	41	98
139	208	40	96
140	211	40	96
141	212	39	94
141	216	38	91
140	215	39	94
140	213	41	98
142	211	40	96
142	212	40	96
145	213	39	93
144	213	39	94
147	214	38	91
147	214	39	94
148	214	39	94
148	218	39	93
148	217	40	96
147	215	42	100
147	217	42	100
148	218	43	102
149	217	43	104
149	217	43	104
151	218	43	102
149	217	43	104
149	217	43	104
149	221	43	102
150	224	41	98
151	224	39	94
151	226	38	91
153	228	39	93
152	225	40	96
153	227	39	94
152	223	40	96
154	228	39	93
155	226	37	89
153	224	39	93
155	224	39	94
154	224	38	91
157	224	38	91
156	222	38	91
158	223	38	91
157	223	36	87
159	222	38	91
161	224	39	93
160	225	39	93
159	222	40	96
163	223	39	94
162	221	40	96
162	220	41	98
165	222	39	94
165	222	39	94
165	223	39	94
165	222	39	93
167	222	39	93
166	221	39	94
167	223	38	91
166	222	39	94
165	223	39	94
170	222	39	93
169	222	40	96
169	223	39	94
169	221	41	98
170	221	43	102
172	219	42	100
173	222	42	100
176	221	40	96
176	221	42	100
178	220	42	100
178	219	43	104
177	216	45	109
178	218	45	109
178	215	47	113
179	215	47	113
181	213	48	115
184	214	46	111
185	217	45	109
186	215	46	111
188	217	46	111
191	216	46	111
195	217	45	109
197	217	44	106
198	215	44	106
201	215	43	102
202	217	42	100
204	217	40	96
204	219	41	98
207	222	39	94
212	222	39	94
213	220	41	98
218	220	41	98
223	224	39	94
222	226	39	93
230	228	37	89
237	230	36	85
241	232	34	82
252	232	33	79
252	231	34	82
263	231	33	79
269	232	33	80
274	234	32	77
283	238	32	76
292	179	32	76
293	247	30	73
290	186	31	74
287	181	32	76
282	181	30	73
280	183	29	70
328	232	28	67
278	189	29	70
268	188	28	67
271	193	27	66
265	190	28	67
264	191	28	67
262	192	27	65
263	194	26	62
258	192	27	65
256	194	26	63
254	193	26	63
250	194	26	62
251	199	26	62
247	190	27	65
240	199	26	62
237	198	26	63
230	199	27	66
227	196	28	67
223	199	27	65
220	194	28	67
215	196	27	66
209	199	27	65
202	194	28	67
197	193	29	69
191	195	27	66
188	193	29	69
181	192	30	71
176	191	30	71
170	191	30	71
163	191	30	73
160	194	29	70
153	193	30	73
146	196	29	70
141	198	30	71
132	193	31	74
127	192	32	77
122	190	33	80
116	190	33	79
111	191	33	79
106	190	33	80
103	189	35	84
96	190	35	84
92	191	35	84
88	193	35	84
83	191	36	85
76	191	35	84
69	191	33	80
66	191	33	79
64	193	33	79
60	190	34	82
56	189	33	79
52	186	32	77
48	184	31	74
46	187	30	71
38	185	31	74
43	185	30	71
38	191	29	70
30	189	30	73
26	188	32	76
21	188	32	77
16	190	33	79
74	119	34	82
74	119	34	82
12	213	33	79
5	192	34	82
-10	199	36	85
-10	213	36	85
-8	192	37	89
-13	194	36	87
-18	192	35	84
-24	183	33	80
-20	191	32	77
-19	216	33	79
-26	208	34	82
-26	216	33	79
-22	212	32	77
-25	218	32	76
-24	208	31	74
-25	210	32	77
-26	211	33	80
-26	211	33	80
-26	211	33	80
-26	211	33	80
13	116	33	79
13	116	33	79
13	116	33	79
13	116	33	79
2	113	32	77
2	113	32	77
1	110	32	76
1	110	32	76
-24	200	33	79
-26	207	33	79
-24	140	32	76
-24	201	33	79
-24	209	32	76
-22	205	32	77
-1	211	31	74
-4	195	32	77
-13	199	33	80
-24	206	32	77
-23	206	32	77
0	198	33	80
10	190	35	84
16	188	36	85
22	181	36	85
30	184	34	82
40	178	36	85
44	176	35	84
51	170	36	87
60	173	35	84
64	171	36	87
76	173	35	84
81	175	35	84
85	173	36	87
95	177	35	84
107	179	33	80
113	179	34	82
120	178	33	80
130	177	32	77
138	180	31	74
142	181	32	77
148	179	33	79
138	180	32	76
129	193	32	77
153	171	31	74
158	166	32	76
167	165	33	79
172	166	32	76
176	169	30	73
183	171	31	74
188	166	30	73
189	174	32	76
192	175	33	79
193	178	32	76
196	175	31	74
193	180	32	76
192	175	33	79
192	173	32	76
192	173	32	76
191	173	33	79
191	172	34	82
192	169	34	82
191	168	33	79
226	207	32	77
331	155	33	80
337	145	33	80
334	140	35	84
242	196	36	85
244	195	37	89
250	197	36	87
253	193	38	91
327	131	39	94
330	131	39	94
332	131	38	91
325	132	37	89
330	131	39	93
328	136	40	96
330	137	39	94
330	140	39	93
332	143	39	93
331	149	38	91
327	149	36	87
331	145	36	87
329	151	38	91
329	152	36	87
335	148	36	85
335	148	37	89
334	152	36	85
331	152	37	89
334	155	36	87
333	155	35	84
335	155	33	80
339	162	32	77
333	157	31	74
327	171	32	76
330	162	33	79
334	176	32	77
334	181	32	77
335	178	32	77
338	181	31	74
341	187	30	71
336	190	30	73
362	269	30	73
347	211	31	74
373	282	30	73
379	280	29	70
381	287	30	73
382	288	32	76
386	287	32	77
389	289	32	76
394	293	33	79
394	291	34	82
400	293	33	79
401	291	34	82
408	300	33	80
410	304	33	79
414	304	33	80
418	302	35	84
422	301	34	82
350	215	36	85
343	209	37	89
350	210	36	87
219	204	35	84
221	204	36	85
225	202	34	82
219	201	36	85
223	204	35	84
221	204	35	84
