868	527	14	41
869	528	13	39
869	528	13	38
870	529	12	37
869	531	12	36
870	531	12	37
870	531	12	36
870	531	12	37
871	531	13	39
871	530	13	40
871	530	14	41
871	528	14	43
870	528	15	45
872	530	14	43
872	531	15	44
872	530	15	45
873	530	14	43
873	529	15	44
874	532	14	43
873	532	14	41
874	533	13	40
874	533	13	40
874	533	14	41
875	533	13	40
875	534	13	40
876	536	13	40
877	535	13	40
876	534	14	41
877	535	13	40
877	536	13	39
877	534	13	40
878	536	13	40
876	534	14	41
879	536	13	40
878	535	13	40
878	538	13	39
879	537	13	40
879	538	13	40
879	538	13	40
880	538	13	38
880	539	12	37
880	541	12	36
880	540	12	37
879	539	13	38
880	539	12	37
880	539	12	36
879	541	12	35
880	542	11	34
880	539	11	34
881	540	12	36
880	539	12	36
880	541	12	37
881	539	12	35
882	541	12	35
882	539	12	35
881	542	11	34
881	541	11	34
881	543	11	34
881	542	11	34
881	542	12	35
882	542	12	36
883	541	12	35
883	542	11	34
883	541	11	34
884	543	11	33
883	541	11	34
883	541	11	34
883	542	12	36
884	541	12	36
884	542	12	37
884	542	13	38
885	541	13	38
885	541	13	38
884	540	12	37
885	542	12	35
884	542	11	34
884	543	11	34
884	541	12	36
884	542	12	35
884	542	11	34
884	542	11	34
884	544	11	34
883	543	11	34
883	542	12	35
883	543	12	37
883	542	12	36
882	544	11	34
882	542	12	36
883	543	11	34
882	544	11	33
884	544	11	32
883	545	10	31
882	545	11	32
885	545	10	31
884	544	11	32
883	544	11	32
884	544	11	32
884	545	11	34
883	544	12	35
883	544	11	34
883	543	12	35
884	544	11	34
885	544	11	34
885	544	12	35
884	545	11	34
885	545	12	35
885	545	11	34
884	545	11	34
884	544	12	36
885	543	12	37
883	544	12	36
883	543	12	37
882	543	12	36
883	544	12	37
881	544	12	36
881	544	12	37
882	543	13	39
882	545	12	37
881	545	12	37
880	544	12	37
881	545	12	37
880	544	12	36
880	545	11	34
880	544	12	36
879	544	12	37
880	547	12	35
878	546	11	34
878	548	11	33
877	547	11	32
876	547	11	32
876	547	11	32
874	549	10	31
873	546	11	32
870	546	11	32
871	555	10	31
868	550	10	31
868	550	11	32
868	550	10	31
864	550	11	32
862	551	11	33
861	554	11	33
859	553	11	32
857	551	10	31
854	552	10	30
854	552	10	31
851	549	11	32
849	552	11	32
846	553	11	33
845	554	11	34
845	554	11	34
842	557	11	32
840	556	11	32
839	557	11	32
836	559	11	32
835	560	10	31
834	560	10	29
830	561	10	29
829	562	10	30
826	563	10	29
821	565	10	29
818	566	10	29
817	566	10	29
813	570	10	29
808	572	10	30
803	572	10	29
