1666	1048	27	33
1676	1038	25	29
1677	1040	24	27
1680	1034	24	27
1685	1026	22	25
1690	1020	21	29
1694	1010	23	33
1697	1005	25	34
1700	998	26	35
1704	994	27	32
1711	991	28	27
1717	986	29	24
1720	982	32	23
1725	976	30	24
1729	969	32	29
1736	962	31	31
1739	958	30	31
1745	951	28	34
1752	947	29	32
1756	944	27	31
1762	942	26	26
1771	936	21	25
1775	932	21	26
1779	924	21	29
1786	921	20	29
1791	915	21	30
1796	911	21	31
1799	906	24	32
1806	903	25	31
1815	902	25	29
1817	895	29	30
1823	893	28	28
1829	886	27	30
1835	883	24	29
1840	876	25	32
1846	872	23	36
1851	868	22	39
1856	865	24	39
1864	867	22	34
1871	866	26	30
1879	867	26	27
1882	866	27	28
1886	864	28	30
1894	861	27	30
1900	858	25	32
1908	857	24	33
1914	858	20	32
1920	856	21	30
1927	854	22	31
1934	854	24	32
1940	853	26	34
1944	851	30	36
1950	849	32	38
1955	850	30	36
1962	853	31	32
1965	857	33	29
1968	858	32	31
1968	867	30	29
1968	872	30	32
1972	878	31	32
1974	878	34	37
1978	881	35	37
1980	884	35	36
1982	886	34	39
1984	887	36	43
1984	893	38	47
1987	904	36	41
1989	910	33	37
1992	921	31	32
1992	927	32	38
1990	928	33	45
1988	939	30	45
1988	943	28	43
1984	947	31	39
1981	957	36	32
1977	965	36	29
1976	977	37	27
1972	979	37	29
1965	984	40	33
1962	989	40	37
1956	997	41	35
1953	1004	37	33
1947	1017	34	31
1949	1024	29	34
1946	1027	32	35
1938	1029	36	42
1931	1037	38	41
1926	1046	38	38
1923	1056	30	35
1918	1068	27	29
1914	1074	23	29
1909	1079	24	33
1902	1088	24	34
1898	1097	23	34
1891	1103	23	32
1885	1106	24	32
1881	1119	20	38
1879	1124	18	34
1872	1129	20	33
1865	1137	23	35
1858	1143	27	37
1850	1154	27	39
1848	1165	22	35
1841	1175	23	34
1839	1180	22	35
1828	1183	25	38
1821	1195	27	31
1813	1205	30	31
1836	1221	32	30
1830	1222	34	34
1801	1231	28	34
1800	1232	22	38
1796	1244	22	43
1814	1240	22	37
1786	1258	21	38
1783	1262	24	36
1803	1247	19	37
1775	1275	22	34
1768	1284	26	31
1765	1293	29	30
1764	1298	32	33
1763	1307	33	30
1761	1316	37	27
1759	1324	41	25
1755	1331	43	22
1757	1336	40	21
1761	1343	35	25
1767	1349	30	23
1767	1355	30	23
1768	1361	31	26
1774	1367	26	28
1777	1369	24	32
1782	1373	25	34
1785	1377	27	32
1791	1382	26	35
1794	1386	25	35
1797	1391	23	31
1805	1398	20	27
1808	1402	20	28
1813	1405	20	27
1820	1407	23	28
1825	1411	26	28
1829	1413	28	29
1839	1416	20	30
1844	1418	22	31
1849	1419	23	28
1856	1422	21	24
1862	1424	26	26
1870	1425	31	24
1876	1428	29	23
1881	1428	29	24
1889	1429	27	24
1895	1429	24	25
1905	1430	23	25
1911	1431	27	25
1919	1430	26	27
1925	1429	31	27
1933	1427	31	29
1940	1427	28	28
1949	1428	26	25
1957	1431	29	21
1964	1428	24	22
1972	1428	27	22
1983	1428	26	22
