2139	929	30	31
2133	930	34	27
2128	931	32	25
2124	931	37	26
2120	931	32	27
2120	932	25	26
2117	930	24	27
2113	931	27	28
2109	929	31	30
2104	929	34	31
2100	930	32	29
2096	931	30	29
2093	932	27	28
2090	932	26	28
2087	932	29	26
2085	934	25	23
2080	933	27	23
2075	932	29	25
2070	933	28	25
2067	933	28	25
2062	932	29	26
2058	931	28	27
2055	932	26	27
2052	933	25	28
2049	931	28	27
2046	931	27	30
2042	932	29	28
2037	932	32	29
2032	931	34	31
2028	931	33	30
2024	932	28	29
2023	931	29	28
2017	932	32	29
2014	932	29	28
2009	932	29	25
2005	933	33	26
2001	933	32	26
1995	933	33	26
1992	932	28	25
1988	931	27	27
1985	933	27	28
1983	933	32	26
1979	932	30	27
1973	932	33	27
1969	931	35	29
1963	931	35	28
1958	931	38	28
1954	932	40	27
1951	931	32	29
1949	932	29	27
1946	932	32	25
1937	930	35	26
1933	932	37	27
1927	931	42	26
1922	930	42	28
1918	932	43	27
1914	931	39	29
1910	930	34	30
1909	928	30	30
1908	933	31	27
1907	933	29	26
1904	931	30	26
1894	932	36	29
1887	931	41	30
1882	931	45	29
1875	931	44	31
1876	931	39	27
1873	931	34	27
1869	933	35	27
1865	933	33	27
1861	933	35	26
1857	933	30	28
1853	936	31	24
1851	934	30	25
1848	934	28	26
1845	934	29	27
1841	934	27	28
1840	934	27	27
1837	934	27	28
1835	937	27	26
1824	937	32	29
1818	937	34	28
1813	936	39	29
1811	937	35	29
1808	936	31	30
1806	937	29	28
1803	937	28	28
1799	938	30	28
1792	938	33	28
1785	937	34	28
1781	938	32	27
1777	940	33	27
1774	939	34	27
1772	939	32	27
1770	940	34	27
1762	940	37	27
1761	939	36	28
1758	939	36	28
1754	938	37	30
1750	938	37	31
1745	939	39	31
1739	938	41	29
1736	939	40	28
1734	941	38	28
1730	941	35	27
1727	940	37	27
1721	942	34	27
1717	942	35	26
1714	940	34	27
1709	941	37	26
1706	941	39	27
1703	943	39	28
1699	941	38	29
1697	941	34	30
1693	941	35	31
1688	942	38	32
1684	940	40	31
1681	941	39	32
1678	941	38	31
1674	942	43	29
1669	942	45	30
1662	941	44	29
1656	942	43	27
1655	942	42	27
1654	942	36	27
1651	943	39	28
1645	944	36	26
1643	943	34	28
1641	943	33	28
1639	943	31	30
1634	944	32	30
1631	943	37	30
1628	942	33	30
1625	943	36	30
1620	945	39	29
1615	944	40	28
1611	943	43	30
1605	943	47	30
1600	945	47	28
1601	945	40	26
1594	944	41	28
1595	944	35	27
1591	945	36	27
1587	946	39	28
1583	945	36	28
1582	947	33	28
1578	948	31	27
1576	948	30	27
1574	949	32	28
1572	948	29	27
1570	947	29	29
1569	948	27	27
1567	946	28	29
1562	944	30	33
1558	942	33	36
1555	940	34	38
1552	941	38	36
1549	942	42	36
1545	940	40	37
1543	944	37	34
1541	944	39	34
1538	945	40	32
1539	948	33	31
1538	949	30	30
1535	949	30	32
1532	950	32	31
1526	949	35	34
1527	951	35	31
1524	951	34	30
1520	948	40	34
1515	951	44	33
1514	950	44	34
1506	949	47	36
1504	950	49	35
1507	952	42	33
1504	950	39	35
1505	949	35	34
1505	949	31	34
1502	947	33	39
1502	949	32	35
1497	949	35	33
1493	949	38	33
