854	895	129	75
855	898	132	73
861	897	128	74
880	902	109	70
897	902	99	70
908	903	102	75
922	905	108	77
930	909	110	79
944	915	122	73
953	918	116	70
960	921	114	70
966	923	104	70
972	923	100	78
981	928	89	69
989	927	83	78
998	929	76	85
1006	934	81	85
1015	950	85	69
1018	964	98	74
1036	965	101	85
1044	966	102	92
1048	969	102	98
1050	973	112	94
1057	977	118	103
1071	990	106	91
1085	998	91	93
1101	1009	75	79
1117	1019	61	72
1127	1026	59	67
1135	1030	56	68
1142	1038	58	63
1151	1044	64	61
1155	1045	58	65
1168	1050	53	64
1183	1056	48	62
1195	1064	50	62
1205	1067	53	61
1220	1073	54	60
1233	1074	64	62
1244	1076	64	68
1249	1085	64	61
1267	1091	66	62
1272	1096	69	65
1292	1104	67	59
1311	1107	55	62
1329	1115	54	57
1345	1120	53	55
1361	1126	43	55
1373	1131	40	52
1383	1134	40	54
1397	1138	46	57
1406	1135	57	67
1416	1139	65	66
1426	1144	71	72
1433	1155	74	72
1445	1166	60	59
1455	1170	59	55
1464	1172	63	57
1472	1172	61	62
1481	1173	59	61
1487	1161	67	69
1495	1157	64	73
1503	1155	64	74
1513	1147	66	78
1519	1154	67	78
1527	1154	63	92
1533	1145	67	96
1534	1138	81	110
1533	1137	91	111
1538	1140	105	102
1540	1148	128	90
1539	1150	143	76
1544	1153	145	79
1552	1146	148	94
1559	1147	143	110
1575	1150	126	112
1584	1150	109	108
1604	1144	80	122
1623	1144	66	116
1640	1144	55	109
1647	1145	54	106
1654	1147	53	96
1656	1149	69	91
1662	1151	69	94
1669	1152	59	91
1673	1148	64	90
1682	1151	62	96
1687	1138	53	105
1691	1127	49	108
1698	1115	49	113
1700	1121	59	99
1705	1124	60	86
1708	1126	55	72
1713	1127	62	62
1710	1123	73	60
1716	1121	72	72
1711	1114	75	78
1713	1096	66	95
1713	1083	58	102
1710	1070	71	114
1711	1063	68	113
1706	1056	69	108
1703	1051	63	103
1699	1046	65	90
1693	1039	66	85
1689	1036	64	72
1684	1032	65	69
1678	1026	64	64
1675	1019	65	66
1670	1004	65	71
1663	998	67	73
1655	982	71	80
1648	967	77	97
1646	962	77	112
1639	960	82	114
1637	961	62	108
1633	946	76	112
1625	951	74	98
1620	956	67	87
1618	960	60	77
1613	960	62	71
1608	954	65	77
1602	945	62	85
1597	943	64	91
