198	214	34	81
192	216	40	76
191	216	38	79
190	218	38	73
190	218	38	73
189	222	36	70
183	226	38	70
182	231	40	65
179	234	42	63
180	236	43	61
184	235	40	61
188	235	38	63
192	234	35	64
199	230	29	68
204	229	23	65
209	224	20	64
209	224	20	64
209	224	20	64
210	212	28	67
209	212	35	74
211	212	33	75
213	219	36	70
216	220	36	72
219	225	36	68
222	228	34	72
228	229	29	70
229	230	32	75
227	231	41	81
233	232	42	84
240	228	37	86
245	230	39	84
248	229	38	81
252	227	39	85
257	225	38	86
260	226	40	87
265	226	37	82
267	228	40	84
269	227	41	84
273	232	42	77
277	233	37	75
284	234	38	75
286	237	35	76
288	237	48	78
290	239	47	75
291	239	46	74
289	237	47	70
289	238	51	73
288	236	47	72
283	236	53	74
284	236	53	72
281	235	54	71
283	232	47	77
282	231	37	76
281	228	33	78
285	228	30	78
282	228	32	77
281	230	35	75
278	230	34	75
274	233	35	74
272	234	35	74
271	240	42	77
264	244	45	81
257	242	47	92
255	241	48	93
253	243	48	97
249	243	46	95
239	238	53	94
235	239	50	80
229	249	51	68
224	252	50	66
227	250	39	67
222	254	40	61
216	252	38	56
210	256	38	49
205	257	37	45
195	255	40	50
191	255	39	50
184	255	33	56
175	257	35	54
175	262	30	51
166	254	32	57
156	253	39	58
154	242	37	66
142	232	40	67
140	230	40	67
134	229	41	70
131	227	40	71
125	221	39	78
125	225	37	83
119	220	40	89
115	221	40	86
115	219	38	85
112	218	39	89
110	213	37	86
107	212	34	80
108	216	33	71
110	222	43	72
108	215	41	77
110	216	38	75
112	217	37	75
112	221	37	72
115	218	39	71
118	215	37	75
119	210	38	83
120	203	39	84
122	200	39	79
125	196	39	83
127	197	41	82
127	197	42	86
131	197	38	94
137	193	35	88
137	197	38	84
142	198	37	79
145	191	36	81
149	188	37	77
151	188	36	72
155	183	36	75
160	186	36	75
163	186	36	75
169	192	36	74
172	196	35	70
176	195	35	71
183	192	34	70
182	183	38	78
185	177	36	90
185	174	40	93
190	173	41	91
196	172	35	82
199	173	33	80
201	175	33	84
203	175	35	85
206	177	33	86
209	173	30	83
210	169	33	88
208	167	35	92
208	166	36	90
212	163	34	81
211	168	36	75
212	166	37	75
214	166	39	75
214	165	40	77
215	168	39	78
217	164	38	78
219	168	37	79
223	164	36	89
227	165	36	87
231	165	34	92
233	162	33	100
234	158	32	102
232	160	37	100
234	162	35	101
233	163	37	90
236	163	38	88
237	167	38	89
237	165	40	94
238	165	42	91
242	165	41	90
244	164	43	86
248	161	39	81
249	162	39	80
248	164	42	95
249	163	39	97
254	162	36	98
257	160	35	99
260	158	34	98
265	156	34	107
267	157	33	102
269	157	32	103
271	158	35	97
274	159	36	97
275	161	35	93
275	158	38	101
275	162	39	97
276	160	40	96
275	162	45	92
275	161	48	89
276	160	49	94
278	157	46	78
278	158	42	68
277	161	44	61
278	163	43	59
279	162	40	62
280	160	38	64
281	158	36	65
283	156	33	66
284	153	33	68
283	153	32	66
285	152	32	70
285	156	32	67
286	154	31	70
285	156	30	71
286	158	28	72
289	161	27	76
287	157	29	81
287	160	28	79
287	158	28	76
287	159	27	73
285	161	28	74
285	161	27	76
286	162	28	76
287	159	28	73
287	161	29	68
287	159	31	69
288	158	33	71
286	157	34	72
287	158	33	74
288	157	31	73
291	159	29	75
291	160	28	76
288	159	31	78
287	159	30	78
288	162	29	76
288	159	27	80
286	163	28	76
285	164	29	77
283	162	29	79
284	162	29	79
284	161	30	77
282	159	31	81
282	162	30	81
281	165	30	79
282	163	29	84
282	166	29	94
281	167	30	100
280	167	31	101
277	168	31	100
277	168	30	102
275	168	31	104
274	168	30	104
273	168	29	105
271	167	28	104
269	166	29	106
266	167	28	106
264	167	29	116
261	166	30	116
258	166	28	123
257	168	29	119
254	171	31	123
252	172	31	123
249	173	34	117
248	176	34	112
245	177	35	105
242	180	36	103
239	182	37	104
235	183	41	102
233	184	36	93
231	184	34	93
229	182	36	94
225	180	36	91
226	180	35	90
223	178	36	88
221	178	36	88
218	178	37	87
216	177	37	90
215	178	37	92
215	184	37	87
210	188	41	82
207	194	42	78
205	194	43	81
202	194	43	78
201	194	45	77
196	195	44	78
195	202	44	71
195	195	43	78
195	194	42	81
195	195	41	81
193	194	41	82
193	191	41	83
193	186	39	86
192	186	41	86
191	186	41	83
194	184	40	84
192	186	41	84
192	186	42	87
191	196	42	80
191	197	41	79
190	203	44	75
188	199	45	79
188	187	44	91
188	189	44	85
188	192	46	78
189	189	43	79
188	192	44	74
185	195	46	74
185	191	50	81
185	188	46	95
187	189	45	97
187	186	43	97
191	187	41	95
189	181	41	99
190	178	43	102
192	178	41	98
190	179	41	95
188	181	43	95
189	183	40	94
188	184	42	100
185	189	45	95
184	189	44	96
183	193	44	93
181	197	43	88
180	195	43	93
176	203	45	88
173	201	43	90
170	208	45	83
168	199	40	91
166	196	40	99
163	196	39	100
162	194	40	103
160	202	39	93
158	202	37	92
155	209	39	86
155	205	37	92
152	201	35	96
151	199	33	96
149	196	33	107
148	196	31	109
147	200	30	104
146	200	31	101
144	203	33	97
143	202	33	96
140	201	34	99
135	206	36	95
134	214	37	87
136	207	34	96
132	206	37	96
134	205	35	96
131	208	38	92
131	211	38	90
130	207	39	94
131	204	39	96
130	208	40	93
131	207	38	94
133	212	37	88
133	212	38	87
135	215	38	86
136	212	37	90
137	212	37	90
139	217	38	85
140	216	38	87
141	215	38	89
142	213	37	92
144	210	36	95
146	217	36	89
145	213	37	93
146	213	37	95
148	215	36	92
148	214	35	93
147	212	35	95
146	212	35	96
147	212	36	103
147	213	35	99
147	215	33	94
146	214	33	94
144	211	34	95
144	216	33	92
143	214	36	92
143	209	35	96
141	209	35	95
143	213	33	91
142	211	33	95
140	210	35	97
141	208	34	99
143	208	33	100
142	207	35	103
143	205	33	99
144	207	34	99
144	211	35	96
141	207	36	100
142	213	36	95
145	212	34	96
146	211	33	99
145	211	36	99
147	211	33	102
147	212	34	102
149	213	33	100
149	217	32	95
151	214	32	98
150	212	31	101
149	215	34	98
152	219	32	94
151	219	32	94
154	218	33	94
152	221	33	94
155	223	32	92
154	219	33	97
155	219	33	98
153	226	34	92
156	226	34	93
155	227	35	89
154	228	36	88
156	225	37	93
154	227	35	89
155	232	36	86
155	234	34	82
155	235	36	80
158	232	34	86
158	226	34	91
155	226	33	90
158	227	32	90
157	225	34	92
156	225	35	91
158	227	35	87
157	226	37	88
156	227	37	85
156	227	37	84
156	222	39	88
155	219	43	93
156	221	41	90
156	219	42	93
158	220	41	93
157	222	45	89
160	220	42	90
161	227	44	86
161	223	44	92
162	223	43	92
163	225	42	89
