262	94	16	26
261	91	16	29
260	92	15	26
259	91	15	27
260	90	15	29
257	90	15	27
255	88	16	27
254	84	16	30
251	84	17	29
251	81	17	27
251	78	17	29
248	76	17	30
247	75	18	31
245	76	18	29
243	73	17	29
242	71	19	34
240	69	19	30
239	67	19	32
238	64	19	33
236	64	20	34
232	62	21	32
231	63	19	32
229	60	20	34
228	57	22	35
226	56	24	38
227	54	22	38
227	52	21	38
227	50	22	41
225	47	23	40
225	45	23	43
222	45	23	41
222	44	23	39
219	40	24	41
217	39	23	39
215	36	24	40
214	33	25	41
214	32	25	41
211	28	24	42
210	28	24	44
208	26	25	43
207	26	24	42
204	24	27	42
202	23	28	40
203	23	27	43
201	20	28	43
201	17	29	47
201	17	28	49
201	16	31	52
201	15	31	48
204	16	30	52
205	16	31	50
207	15	30	54
207	14	31	51
206	14	31	53
208	13	31	51
209	12	32	49
209	12	33	51
213	11	33	49
214	10	33	51
215	8	34	52
217	9	32	45
219	12	32	38
223	19	30	35
233	47	31	35
235	54	28	37
244	73	31	45
264	68	32	46
274	55	31	47
277	46	32	44
297	6	33	45
311	0	29	39
317	-1	32	35
329	-1	29	29
329	-1	29	29
329	-1	29	29
329	-1	29	29
362	-1	25	27
372	0	21	27
376	1	21	29
376	1	21	29
383	23	22	25
382	53	22	21
381	66	20	19
382	74	21	20
382	74	21	20
388	69	21	20
394	65	20	19
401	59	19	17
399	54	23	20
401	53	23	19
402	50	24	19
405	49	25	19
408	49	24	20
407	49	26	20
409	51	24	18
409	51	24	18
408	50	25	19
408	51	25	19
408	50	26	20
406	50	27	20
405	49	25	19
405	50	25	18
406	51	25	18
405	52	25	18
403	52	25	17
399	55	24	17
397	55	24	19
397	57	24	18
398	58	24	17
398	58	24	19
399	62	22	19
401	64	21	19
400	64	22	18
399	66	21	16
399	68	21	16
399	69	19	16
399	69	18	16
398	70	19	16
397	71	19	15
393	71	20	16
392	71	19	15
388	72	20	16
390	74	18	15
387	74	19	16
386	74	19	15
387	74	19	15
387	75	19	16
385	75	19	17
384	76	19	17
386	77	19	16
382	78	18	15
382	80	19	14
382	80	18	14
382	80	16	15
380	82	16	14
378	82	17	15
377	82	16	14
376	84	16	15
374	82	17	15
373	83	17	15
374	83	16	15
374	84	16	15
