2054	945	20	26
2053	943	20	26
2054	944	21	24
2053	943	20	25
2055	942	19	24
2056	940	18	25
2056	939	18	25
2057	938	17	27
2057	936	17	27
2057	935	18	25
2057	934	19	27
2057	934	21	31
2059	935	20	27
2061	932	19	28
2063	932	17	27
2063	932	18	23
2062	932	20	23
2063	932	22	23
2064	931	24	24
2064	932	26	24
2063	932	28	25
2067	930	27	26
2070	930	25	26
2072	930	23	25
2077	931	22	26
2080	930	19	26
2083	930	16	26
2084	932	18	24
2086	933	18	26
2087	933	20	24
2090	932	21	26
2091	932	22	25
2093	932	24	26
2096	932	22	24
2099	932	25	23
2104	932	21	23
2107	933	19	23
2108	931	22	24
2107	933	24	24
2112	934	25	25
2115	933	22	26
2119	932	22	28
2127	932	20	28
2130	932	19	29
2132	930	18	32
2137	930	19	31
2138	935	22	28
2141	939	26	27
2141	940	26	27
2148	941	22	26
2152	941	21	26
2157	942	18	24
2159	943	21	24
2161	944	23	25
2164	947	28	25
2165	947	31	26
2169	947	35	28
2177	948	30	30
2174	947	30	29
2180	950	24	27
2183	954	22	25
2188	957	23	27
2190	957	25	34
2194	957	22	39
2195	963	21	35
2195	967	19	32
2197	970	19	31
2198	973	21	28
2201	976	21	28
2202	976	22	29
2203	981	25	26
2204	986	27	23
2205	990	28	22
2205	993	30	23
2208	998	30	24
2211	1002	28	23
2213	1003	27	23
2212	1007	29	24
2215	1007	28	28
2217	1009	26	31
2218	1013	24	28
2222	1015	21	28
2224	1018	20	28
2228	1019	18	30
2231	1021	16	32
2231	1023	18	34
2228	1026	22	33
2227	1031	27	30
2230	1038	29	26
2229	1039	30	25
2233	1044	29	26
2238	1050	28	25
2238	1053	28	25
2237	1055	30	26
2240	1058	32	28
2240	1058	27	30
2243	1060	25	29
2244	1065	25	26
2243	1067	27	26
2246	1069	24	27
2250	1073	22	28
2254	1078	20	28
2255	1081	22	30
2255	1083	25	30
2256	1085	26	29
2257	1088	27	26
2255	1087	28	25
2256	1085	27	28
2256	1086	28	27
2254	1091	31	24
2253	1093	30	23
2254	1095	30	23
2251	1096	33	24
2249	1099	36	25
2245	1099	36	26
2241	1100	37	28
2244	1102	32	26
2243	1104	31	28
2242	1106	33	28
2234	1105	34	33
2232	1105	35	37
2229	1105	40	38
2224	1106	36	35
2217	1102	33	37
2209	1101	36	37
2206	1101	40	34
2200	1101	32	35
2194	1103	31	31
2200	1108	34	26
2191	1112	32	27
2185	1112	30	31
2180	1110	33	33
2172	1111	39	34
2164	1109	45	35
2155	1108	47	37
2145	1107	43	37
2136	1105	38	36
2134	1109	36	31
2130	1114	38	27
2117	1112	33	23
2111	1112	30	21
2104	1109	30	24
2100	1110	27	24
2096	1114	24	27
2085	1107	24	31
2082	1107	21	32
2074	1108	20	30
2064	1105	21	32
2055	1100	22	35
2050	1098	21	33
2044	1094	20	35
2032	1091	23	33
2029	1089	19	30
2022	1086	20	33
2015	1083	20	33
2008	1083	21	34
1999	1082	23	33
1995	1080	22	35
1991	1076	21	35
1984	1069	22	37
1977	1068	22	33
1971	1066	22	30
1965	1064	23	29
1962	1062	22	30
